slice,slice_value,model,n_rows,MAE,RMSE,Bias,WAPE,sMAPE_pct,AsymWAPE,UPR,OPR
week,2026-02-09 00:00:00,Statistical,17963,0.4468458510281978,8.585803980180856,-0.11215761061176839,1.5113334630049928,32.15016411337572,1.134003088147758,0.9453379007191409,0.5659955622858521
week,2026-02-09 00:00:00,LightGBM,17963,0.4899382760360963,8.38361968149494,-0.05518523120234351,1.6570817647215963,31.932729109897608,1.1669374764928444,0.9218653323784686,0.7352164323431275
week,2026-02-09 00:00:00,XGBoost_soft,17963,0.6720465562194511,7.724843264294731,0.19325509812781827,2.2730130463886273,31.434039544237063,1.2974645861463627,0.8096903560252307,1.4633226903633965
week,2026-02-09 00:00:00,XGBoost_hard,17963,0.37154933469910373,7.165668847943633,-0.12427602933808382,1.2566636601769912,6.443837097560516,0.9778856281554008,0.8384966121446057,0.41816704803238564
week,2026-03-23 00:00:00,Statistical,30393,1.7506708853320803,16.93780892317085,-0.46566141414709017,1.4160516358722002,40.009162776743835,1.0695864075934205,0.896353793454031,0.5196978424181691
week,2026-03-23 00:00:00,LightGBM,30393,1.8811076938734819,16.521962829710077,-0.3674739458726256,1.521557049631317,40.14123394130368,1.1134499704298086,0.9093964308290545,0.6121606188022626
week,2026-03-23 00:00:00,XGBoost_soft,30393,2.4124767197265817,18.8090751688044,0.40717909635475275,1.9513614089860278,38.324956960089345,1.1911236691930804,0.8110047992966066,1.1403566096894213
week,2026-03-23 00:00:00,XGBoost_hard,30393,1.3180748511038727,16.425019874024983,-0.8977196054749448,1.0661410232761146,14.356062960358981,0.9528045231173209,0.8961362730379241,0.17000475023819028
week,2026-03-30 00:00:00,Statistical,30393,1.9217691719799503,28.58887216469479,-0.6633806167330938,1.3383207030677688,39.14250698101905,1.0462066308636144,0.9001495947615373,0.4381711083062314
week,2026-03-30 00:00:00,LightGBM,30393,2.039564008802006,28.31856783369651,-0.5716427591857878,1.4203530673766556,39.39494655476747,1.0795994487009937,0.9092226393631628,0.5111304280134927
week,2026-03-30 00:00:00,XGBoost_soft,30393,2.5535947574892246,28.606247363978376,0.2095375326512684,1.7783242550780196,37.91426924481303,1.1369088337867852,0.816201123141168,0.9621231319368514
week,2026-03-30 00:00:00,XGBoost_hard,30393,1.5629322407264834,29.481310967492227,-1.1168412797288851,1.088426542455835,13.050006328342334,0.9848739102841998,0.9330975941983822,0.15532894825745253
